0.00566 -0.00566 -0.01605 -0.02567 -0.03469 -0.04322 -0.05139 -0.05927 -0.06695 -0.07449 -0.08194 -0.08933 -0.09667 -0.10395 -0.11116 -0.11826 -0.12519 -0.13187 -0.13820 -0.14406 -0.14935 -0.15390 -0.15757 -0.16022 -0.16170 -0.16187 -0.16061 -0.15781 -0.15341 -0.14736 -0.13963 -0.13026 -0.11928 -0.10672 -0.09266 -0.07711 -0.06004 -0.04134 -0.02073 0.00227 0.02846 0.05901 0.09564 0.14062 0.19686 0.26771 0.35666 0.46660 0.59872 0.75108 0.91697 0.92996 0.00000 
0.00587 -0.00587 -0.01660 -0.02653 -0.03581 -0.04458 -0.05297 -0.06108 -0.06900 -0.07679 -0.08451 -0.09219 -0.09986 -0.10750 -0.11510 -0.12262 -0.13000 -0.13715 -0.14396 -0.15032 -0.15608 -0.16108 -0.16516 -0.16814 -0.16987 -0.17019 -0.16894 -0.16602 -0.16132 -0.15480 -0.14644 -0.13623 -0.12422 -0.11047 -0.09503 -0.07793 -0.05917 -0.03862 -0.01604 0.00904 0.03739 0.07016 0.10898 0.15603 0.21400 0.28602 0.37521 0.48407 0.61341 0.76107 0.92056 0.92752 0.00000 
0.00603 -0.00603 -0.01703 -0.02718 -0.03665 -0.04561 -0.05418 -0.06247 -0.07058 -0.07858 -0.08654 -0.09449 -0.10246 -0.11044 -0.11842 -0.12636 -0.13419 -0.14181 -0.14913 -0.15600 -0.16226 -0.16775 -0.17228 -0.17565 -0.17769 -0.17821 -0.17705 -0.17406 -0.16914 -0.16222 -0.15327 -0.14228 -0.12930 -0.11439 -0.09761 -0.07901 -0.05858 -0.03623 -0.01173 0.01539 0.04584 0.08074 0.12165 0.17062 0.23020 0.30324 0.39256 0.50029 0.62693 0.77018 0.92378 0.92529 0.00000 
0.00614 -0.00614 -0.01731 -0.02761 -0.03721 -0.04629 -0.05498 -0.06340 -0.07165 -0.07983 -0.08799 -0.09618 -0.10442 -0.11272 -0.12106 -0.12940 -0.13768 -0.14578 -0.15361 -0.16101 -0.16781 -0.17382 -0.17885 -0.18267 -0.18509 -0.18588 -0.18488 -0.18190 -0.17684 -0.16959 -0.16013 -0.14843 -0.13455 -0.11854 -0.10048 -0.08042 -0.05838 -0.03428 -0.00790 0.02118 0.05366 0.09061 0.13351 0.18430 0.24535 0.31929 0.40865 0.51523 0.63929 0.77842 0.92665 0.92326 0.00000 
0.00619 -0.00619 -0.01745 -0.02781 -0.03747 -0.04660 -0.05535 -0.06385 -0.07221 -0.08051 -0.08883 -0.09721 -0.10570 -0.11429 -0.12297 -0.13169 -0.14040 -0.14898 -0.15732 -0.16526 -0.17262 -0.17920 -0.18477 -0.18910 -0.19196 -0.19311 -0.19235 -0.18949 -0.18437 -0.17690 -0.16701 -0.15470 -0.14000 -0.12298 -0.10371 -0.08227 -0.05868 -0.03289 -0.00470 0.02629 0.06073 0.09965 0.14445 0.19695 0.25937 0.33411 0.42343 0.52888 0.65047 0.78579 0.92914 0.92142 0.00000 
0.00619 -0.00619 -0.01743 -0.02776 -0.03740 -0.04652 -0.05528 -0.06380 -0.07221 -0.08059 -0.08903 -0.09757 -0.10625 -0.11509 -0.12408 -0.13316 -0.14228 -0.15133 -0.16018 -0.16867 -0.17661 -0.18378 -0.18994 -0.19484 -0.19821 -0.19981 -0.19939 -0.19673 -0.19168 -0.18410 -0.17391 -0.16109 -0.14569 -0.12775 -0.10737 -0.08463 -0.05957 -0.03217 -0.00224 0.03058 0.06691 0.10772 0.15433 0.20845 0.27213 0.34759 0.43683 0.54116 0.66044 0.79225 0.93125 0.91979 0.00000 
0.00612 -0.00612 -0.01724 -0.02747 -0.03702 -0.04606 -0.05476 -0.06325 -0.07165 -0.08006 -0.08856 -0.09721 -0.10605 -0.11510 -0.12435 -0.13375 -0.14325 -0.15274 -0.16209 -0.17113 -0.17966 -0.18745 -0.19424 -0.19976 -0.20372 -0.20585 -0.20587 -0.20355 -0.19868 -0.19112 -0.18077 -0.16759 -0.15160 -0.13288 -0.11151 -0.08758 -0.06116 -0.03223 -0.00065 0.03392 0.07206 0.11467 0.16300 0.21865 0.28352 0.35962 0.44876 0.55203 0.66915 0.79778 0.93297 0.91836 0.00000 
0.00600 -0.00600 -0.01690 -0.02693 -0.03630 -0.04520 -0.05378 -0.06218 -0.07052 -0.07891 -0.08742 -0.09613 -0.10507 -0.11428 -0.12373 -0.13342 -0.14325 -0.15315 -0.16298 -0.17255 -0.18167 -0.19009 -0.19754 -0.20374 -0.20836 -0.21111 -0.21168 -0.20982 -0.20528 -0.19789 -0.18753 -0.17415 -0.15775 -0.13839 -0.11618 -0.09120 -0.06354 -0.03320 -0.00006 0.03616 0.07602 0.12035 0.17032 0.22742 0.29340 0.37009 0.45910 0.56137 0.67652 0.80232 0.93426 0.91714 0.00000 
0.00581 -0.00581 -0.01639 -0.02614 -0.03527 -0.04395 -0.05235 -0.06061 -0.06883 -0.07713 -0.08560 -0.09431 -0.10329 -0.11259 -0.12221 -0.13211 -0.14224 -0.15249 -0.16275 -0.17283 -0.18252 -0.19158 -0.19971 -0.20662 -0.21197 -0.21543 -0.21667 -0.21540 -0.21134 -0.20430 -0.19412 -0.18072 -0.16409 -0.14429 -0.12140 -0.09553 -0.06678 -0.03516 -0.00059 0.03717 0.07865 0.12460 0.17612 0.23458 0.30159 0.37883 0.46773 0.56907 0.68246 0.80581 0.93511 0.91614 0.00000 
0.00557 -0.00557 -0.01572 -0.02511 -0.03392 -0.04233 -0.05049 -0.05854 -0.06659 -0.07475 -0.08311 -0.09175 -0.10072 -0.11005 -0.11975 -0.12980 -0.14015 -0.15070 -0.16133 -0.17188 -0.18211 -0.19179 -0.20061 -0.20826 -0.21439 -0.21865 -0.22067 -0.22012 -0.21671 -0.21020 -0.20040 -0.18720 -0.17056 -0.15053 -0.12718 -0.10062 -0.07095 -0.03822 -0.00238 0.03681 0.07978 0.12724 0.18021 0.23995 0.30794 0.38569 0.47449 0.57502 0.68687 0.80817 0.93547 0.91538 0.00000 
0.00527 -0.00527 -0.01491 -0.02386 -0.03229 -0.04036 -0.04822 -0.05600 -0.06382 -0.07178 -0.07997 -0.08848 -0.09735 -0.10664 -0.11635 -0.12647 -0.13696 -0.14773 -0.15867 -0.16961 -0.18034 -0.19060 -0.20010 -0.20851 -0.21546 -0.22057 -0.22348 -0.22380 -0.22121 -0.21542 -0.20622 -0.19345 -0.17706 -0.15705 -0.13349 -0.10648 -0.07612 -0.04248 -0.00552 0.03492 0.07924 0.12810 0.18241 0.24334 0.31223 0.39046 0.47921 0.57905 0.68963 0.80932 0.93531 0.91487 0.00000 
